id,fund_report_id,company_id,company_name,report_date,investment_date,invested_capital,enterprise_value,equity_value,debt,valuation_basis,valuation_multiple,revenue,ebitda,realized_value,unrealized_value,total_value,thesis_commentary,irr,status
ec9b6b8d-c975-4fcc-b404-cdeca57f58d0,e528fd17-6e91-47e2-b45c-c987fc77b25b,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2023-01-01,2017-10-01,10660000.0,144422151.61,89625491.16,54796660.45,EBITDA,9.48,93128310.93,15227277.47,0.0,89625491.16,89625491.16,Q update for Shopify,0.5000,Unrealized
da67d933-3600-46cf-bccf-2005fb58de9b,5acadfcc-801a-4ef6-a21f-1ecbd0fd783d,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2023-04-01,2021-10-01,23120000.0,110371670.68,86521442.12,23850228.56,EBITDA,10.76,34002811.69,10256901.51,0.0,86521442.12,86521442.12,Q update for Robinhood,1.4138,Unrealized
87ffd06c-1fbf-4d78-b5fa-629ddd45d4c5,5acadfcc-801a-4ef6-a21f-1ecbd0fd783d,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2023-04-01,2019-04-01,33200000.0,27101156.87,14821010.06,12280146.82,EBITDA,7.01,13995886.33,3864348.16,0.0,14821010.06,14821010.06,Q update for Databricks,-0.1826,Unrealized
69a238ce-97fc-4170-8354-7261d2dbbe8d,5acadfcc-801a-4ef6-a21f-1ecbd0fd783d,eee230ca-9025-4057-8cce-35849dd33877,Coda,2023-04-01,2022-07-01,30380000.0,87920649.94,45697365.41,42223284.52,EBITDA,8.5,43542902.97,10345673.71,0.0,45697365.41,45697365.41,Q update for Coda,0.7233,Unrealized
2b04636f-2a93-426b-b319-dffd50518aa3,5acadfcc-801a-4ef6-a21f-1ecbd0fd783d,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2023-04-01,2021-10-01,31870000.0,285844029.96,168696074.59,117147955.37,Revenue,6.47,44200049.71,10587028.74,0.0,168696074.59,168696074.59,Q update for Zoom,2.0427,Unrealized
3f4afabe-9846-4cb5-a885-2ebba547d688,5acadfcc-801a-4ef6-a21f-1ecbd0fd783d,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2023-04-01,2017-10-01,10660000.0,83281590.02,43040754.23,40240835.79,EBITDA,7.05,54472049.38,11817340.97,0.0,43040754.23,43040754.23,Q update for Shopify,0.2890,Unrealized
1d14fb5a-812b-4c26-9eb4-c276dd20d7d9,6c82d1c1-2c6c-44d6-aaae-e9078f1365e0,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2023-07-01,2021-10-01,23120000.0,73043819.12,40155395.39,32888423.73,EBITDA,8.05,30074441.42,9072329.03,0.0,40155395.39,40155395.39,Q update for Robinhood,0.3717,Unrealized
21e5ca70-38bc-4e6c-b58b-873b7a25daae,6c82d1c1-2c6c-44d6-aaae-e9078f1365e0,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2023-07-01,2019-04-01,33200000.0,54921360.73,37359492.74,17561867.99,EBITDA,6.78,33156699.91,8095876.34,0.0,37359492.74,37359492.74,Q update for Databricks,0.0282,Unrealized
9aa29802-489b-4193-8fb6-e2acadc039ca,6c82d1c1-2c6c-44d6-aaae-e9078f1365e0,eee230ca-9025-4057-8cce-35849dd33877,Coda,2023-07-01,2022-07-01,35350000.0,91892865.24,51124573.84,40768291.39,EBITDA,9.8,44362575.88,9376006.34,0.0,51124573.84,51124573.84,Q update for Coda,0.4466,Unrealized
618afb8c-14fe-48c2-866f-3b8deb2b5b7e,6c82d1c1-2c6c-44d6-aaae-e9078f1365e0,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2023-07-01,2021-10-01,31870000.0,443509063.72,395397416.02,48111647.7,Revenue,8.54,51918564.0,9177597.4,0.0,395397416.02,395397416.02,Q update for Zoom,3.2277,Unrealized
16feea9e-57da-4388-8881-d8d8e70ca80a,6c82d1c1-2c6c-44d6-aaae-e9078f1365e0,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2023-07-01,2017-10-01,10660000.0,36042042.75,19428521.42,16613521.33,EBITDA,9.46,36232413.1,3811145.02,0.0,19428521.42,19428521.42,Q update for Shopify,0.1101,Unrealized
e910eb5c-1171-4e34-977c-c59b0a2a20fd,211f0bf5-22bf-44fe-bec1-f3ce1388c94e,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2023-10-01,2021-10-01,23120000.0,82784862.31,42235085.82,40549776.49,EBITDA,9.37,27594797.59,8834580.86,0.0,42235085.82,42235085.82,Q update for Robinhood,0.3519,Unrealized
d66d52e2-d4d0-4f0e-a068-7fef6abd636d,211f0bf5-22bf-44fe-bec1-f3ce1388c94e,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2023-10-01,2019-04-01,33200000.0,25461373.14,16634083.85,8827289.3,EBITDA,5.47,25028883.97,4654273.48,0.0,16634083.85,16634083.85,Q update for Databricks,-0.1423,Unrealized
2c9838aa-61de-4c9c-a8f2-0a070ebc469c,211f0bf5-22bf-44fe-bec1-f3ce1388c94e,eee230ca-9025-4057-8cce-35849dd33877,Coda,2023-10-01,2022-07-01,35350000.0,81143083.92,70372799.46,10770284.46,EBITDA,8.51,43924538.19,9537480.5,0.0,70372799.46,70372799.46,Q update for Coda,0.7337,Unrealized
f22ce96a-5731-4cba-8756-19a0e026ca73,211f0bf5-22bf-44fe-bec1-f3ce1388c94e,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2023-10-01,2021-10-01,31870000.0,333452477.82,198428199.45,135024278.37,Revenue,7.61,43839205.85,9072278.28,0.0,198428199.45,198428199.45,Q update for Zoom,1.4968,Unrealized
159a5604-393a-4fe0-8ded-4c3c24c89351,211f0bf5-22bf-44fe-bec1-f3ce1388c94e,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2023-10-01,2017-10-01,10660000.0,65684320.08,49372397.64,16311922.44,EBITDA,8.14,39593057.86,8070499.0,0.0,49372397.64,49372397.64,Q update for Shopify,0.2912,Unrealized
bc264d14-867b-4adf-914b-088f487408b7,ec0d5c77-c75d-4f48-ae88-bcd48b6f98c0,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2024-01-01,2021-10-01,23120000.0,37233022.0,24023200.94,13209821.06,EBITDA,8.25,35252114.12,4514166.17,0.0,24023200.94,24023200.94,Q update for Robinhood,0.0172,Unrealized
d0418614-77aa-49c3-863c-303973355de4,ec0d5c77-c75d-4f48-ae88-bcd48b6f98c0,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2024-01-01,2019-04-01,33200000.0,36386905.37,18423473.86,17963431.51,EBITDA,7.05,40297162.07,5159516.85,0.0,18423473.86,18423473.86,Q update for Databricks,-0.1165,Unrealized
f1f4e2a5-5538-4191-b4aa-f056e08f97be,ec0d5c77-c75d-4f48-ae88-bcd48b6f98c0,eee230ca-9025-4057-8cce-35849dd33877,Coda,2024-01-01,2022-07-01,35350000.0,91147513.64,71822975.71,19324537.93,EBITDA,7.72,52233148.94,11800987.7,0.0,71822975.71,71822975.71,Q update for Coda,0.6026,Unrealized
a7ab0161-6cd4-4fd1-a8b3-e7c5f7dce832,ec0d5c77-c75d-4f48-ae88-bcd48b6f98c0,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2024-01-01,2021-10-01,31870000.0,399416318.86,205822879.87,193593438.99,Revenue,8.06,49579055.45,16216132.55,0.0,205822879.87,205822879.87,Q update for Zoom,1.2907,Unrealized
373cdbf5-b074-4462-9548-fa050082084f,ec0d5c77-c75d-4f48-ae88-bcd48b6f98c0,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2024-01-01,2017-10-01,10660000.0,447277004.42,331017496.52,116259507.9,EBITDA,9.39,136232781.39,47618759.38,0.0,331017496.52,331017496.52,Q update for Shopify,0.7327,Unrealized
691f9cb1-9bbb-4e2d-bdf7-ab5e03da5701,b14f0809-3dbb-4567-ab45-90dac1100df8,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2024-04-01,2021-10-01,23120000.0,136074080.73,99390958.36,36683122.38,EBITDA,10.26,41552987.77,13263237.41,0.0,99390958.36,99390958.36,Q update for Robinhood,0.7922,Unrealized
ab2b5b2e-3e84-48e0-a339-463652a7cf5c,b14f0809-3dbb-4567-ab45-90dac1100df8,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2024-04-01,2019-04-01,33200000.0,33806063.41,21550971.03,12255092.38,EBITDA,5.02,25770625.88,6733735.12,0.0,21550971.03,21550971.03,Q update for Databricks,-0.0828,Unrealized
b7a90523-1f29-48ab-a85b-34c6fec06d3a,b14f0809-3dbb-4567-ab45-90dac1100df8,eee230ca-9025-4057-8cce-35849dd33877,Coda,2024-04-01,2022-07-01,37240000.0,65294939.64,52253810.52,13041129.12,EBITDA,8.41,44990041.68,7759761.84,0.0,52253810.52,52253810.52,Q update for Coda,0.2133,Unrealized
63fe0f74-8bcc-4e8f-ad79-9aebd00b4c6a,b14f0809-3dbb-4567-ab45-90dac1100df8,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2024-04-01,2021-10-01,32410000.0,399081470.48,271104605.37,127976865.11,Revenue,8.33,47900518.88,11552927.19,0.0,271104605.37,271104605.37,Q update for Zoom,1.3390,Unrealized
f7b9f023-22b6-4683-813a-6a5b0032766a,b14f0809-3dbb-4567-ab45-90dac1100df8,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2024-04-01,2017-10-01,10660000.0,255559262.74,186218454.0,69340808.74,EBITDA,9.71,84672455.47,26325581.85,0.0,186218454.0,186218454.0,Q update for Shopify,0.5528,Unrealized
45a62cf6-9a1e-428c-91f3-91927bff9138,2de8de63-8077-4c17-8b99-0d43daf1bd85,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2024-07-01,2017-10-01,10660000.0,197922042.64,116555009.96,81367032.68,EBITDA,10.03,77086514.66,19739423.13,0.0,116555009.96,116555009.96,Q update for Shopify,0.4253,Unrealized
48e9c1e1-b7c9-483c-93d7-e7f52d7583f1,2de8de63-8077-4c17-8b99-0d43daf1bd85,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2024-07-01,2021-10-01,23120000.0,93519951.49,74338884.19,19181067.3,EBITDA,9.65,45109426.78,9691544.78,0.0,74338884.19,74338884.19,Q update for Robinhood,0.5294,Unrealized
1eebb4a2-0da7-4f19-94aa-66afa345301a,2de8de63-8077-4c17-8b99-0d43daf1bd85,eee230ca-9025-4057-8cce-35849dd33877,Coda,2024-07-01,2022-07-01,37240000.0,91319409.31,66537641.28,24781768.02,EBITDA,7.82,49794289.64,11674199.41,0.0,66537641.28,66537641.28,Q update for Coda,0.3364,Unrealized
9c0456bd-a7d0-4c1c-bd74-fee99e2863da,2de8de63-8077-4c17-8b99-0d43daf1bd85,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2024-07-01,2021-10-01,32410000.0,439974839.94,356920473.26,83054366.68,Revenue,8.83,49853343.28,15989271.86,0.0,356920473.26,356920473.26,Q update for Zoom,1.3935,Unrealized
153ca6f9-a848-4c32-b735-b44f28ea8708,659e29a6-404c-4fea-841e-d5f23bfa11c4,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2024-10-01,2017-10-01,10660000.0,246846751.72,204207651.59,42639100.13,EBITDA,8.72,83623639.31,28323519.7,0.0,204207651.59,204207651.59,Q update for Shopify,0.5246,Unrealized
e6d50b04-3139-4df0-9d65-211270171e55,659e29a6-404c-4fea-841e-d5f23bfa11c4,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2024-10-01,2021-10-01,23120000.0,67779613.21,34411813.58,33367799.63,EBITDA,10.74,48566927.29,6309306.72,0.0,34411813.58,34411813.58,Q update for Robinhood,0.1417,Unrealized
42526b06-fa39-4291-9707-0b40a7d8d6f5,659e29a6-404c-4fea-841e-d5f23bfa11c4,eee230ca-9025-4057-8cce-35849dd33877,Coda,2024-10-01,2022-07-01,37240000.0,154773112.78,81870762.89,72902349.89,EBITDA,10.68,44092233.6,14487076.82,0.0,81870762.89,81870762.89,Q update for Coda,0.4185,Unrealized
131039c1-e62a-4466-89a5-3d4a78197384,659e29a6-404c-4fea-841e-d5f23bfa11c4,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2024-10-01,2021-10-01,32410000.0,507692639.59,424755137.21,82937502.38,Revenue,7.45,68165962.0,13776686.12,0.0,424755137.21,424755137.21,Q update for Zoom,1.3572,Unrealized
6e87826d-5fde-4a40-80aa-224149e090e2,5523dac7-1fe4-4490-9fa9-396c2fbefa3b,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2025-01-01,2017-10-01,10660000.0,231737384.77,167077974.04,64659410.72,EBITDA,9.27,89233131.63,24995809.66,0.0,167077974.04,167077974.04,Q update for Shopify,0.4615,Unrealized
843329f8-75d3-433f-9337-c77a01841a37,5523dac7-1fe4-4490-9fa9-396c2fbefa3b,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2025-01-01,2021-10-01,23120000.0,110397735.18,76227825.34,34169909.84,EBITDA,9.75,43682307.26,11317384.93,0.0,76227825.34,76227825.34,Q update for Robinhood,0.4431,Unrealized
6646244f-e0ba-4160-bd45-b7386246d33e,5523dac7-1fe4-4490-9fa9-396c2fbefa3b,eee230ca-9025-4057-8cce-35849dd33877,Coda,2025-01-01,2022-07-01,41660000.0,80751715.45,43224212.7,37527502.75,EBITDA,7.85,42644537.89,10293290.51,0.0,43224212.7,43224212.7,Q update for Coda,0.0148,Unrealized
affe36ea-9152-485d-a3c0-2e07387fbefa,5523dac7-1fe4-4490-9fa9-396c2fbefa3b,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2025-01-01,2021-10-01,32410000.0,383348607.42,233774216.14,149574391.28,Revenue,6.18,62068317.08,6770562.51,0.0,233774216.14,233774216.14,Q update for Zoom,0.8358,Unrealized
f66c6c20-9524-4630-bac3-b20dfcd81f05,caa3b64b-1a41-4c37-80bf-bb1a34629d45,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2025-04-01,2017-10-01,13950000.0,287378862.74,155802820.41,131576042.33,EBITDA,9.68,88988537.02,29684295.97,0.0,155802820.41,155802820.41,Q update for Shopify,0.3796,Unrealized
35c0ebae-1442-4aae-a656-166f5224f055,caa3b64b-1a41-4c37-80bf-bb1a34629d45,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2025-04-01,2021-10-01,23120000.0,130315031.91,0.0,39996392.64,EBITDA,11.31,41584276.26,11522479.88,83011373.23,0.0,83011373.23,Q update for Robinhood,0.4410,Realized
a371026b-9177-415f-a484-ceea2d19f772,caa3b64b-1a41-4c37-80bf-bb1a34629d45,eee230ca-9025-4057-8cce-35849dd33877,Coda,2025-04-01,2022-07-01,41660000.0,92974569.99,78871533.75,14103036.25,EBITDA,10.75,49367919.55,8645411.98,0.0,78871533.75,78871533.75,Q update for Coda,0.2611,Unrealized
61fbfec6-e239-41ac-915e-1a585759d440,caa3b64b-1a41-4c37-80bf-bb1a34629d45,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2025-04-01,2021-10-01,32410000.0,642782253.87,395525534.47,247256719.4,Revenue,7.68,83668973.28,17554722.96,0.0,395525534.47,395525534.47,Q update for Zoom,1.0442,Unrealized
68df2e77-2180-48a1-aa59-d034cd0369aa,3c31dbec-0516-47bf-8015-b18c920a22b3,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2025-07-01,2021-10-01,23120000.0,97418086.4,73781072.85,23637013.54,EBITDA,8.25,34675022.68,11806158.64,83011373.23,73781072.85,156792446.08,Q update for Robinhood,0.6665,Unrealized
1d039fca-19dc-402b-a08e-c544e6e3e94f,3c31dbec-0516-47bf-8015-b18c920a22b3,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2025-07-01,2019-04-01,33200000.0,42756249.14,24759998.17,17996250.97,EBITDA,5.27,41191638.89,8105815.02,0.0,24759998.17,24759998.17,Q update for Databricks,-0.0458,Unrealized
e742552d-d794-4add-85f3-c03ca55c0b76,3c31dbec-0516-47bf-8015-b18c920a22b3,eee230ca-9025-4057-8cce-35849dd33877,Coda,2025-07-01,2022-07-01,41660000.0,138525643.23,78429548.82,60096094.4,EBITDA,8.61,65954661.94,16093707.14,0.0,78429548.82,78429548.82,Q update for Coda,0.2347,Unrealized
db9074b9-1534-4d6b-affa-e57bd2ad83c0,3c31dbec-0516-47bf-8015-b18c920a22b3,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2025-07-01,2021-10-01,32410000.0,610214395.44,508746688.74,101467706.7,Revenue,6.38,95636804.95,9853328.73,0.0,508746688.74,508746688.74,Q update for Zoom,1.0847,Unrealized
ae8274de-f7a9-4905-a526-6d337d74063f,3c31dbec-0516-47bf-8015-b18c920a22b3,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2025-07-01,2017-10-01,13950000.0,99754343.2,50915771.37,48838571.84,EBITDA,9.47,81023419.52,10535547.05,0.0,50915771.37,50915771.37,Q update for Shopify,0.1819,Unrealized
5d6a3469-870b-4951-8126-1051371a3ffd,64a4d8d7-d927-48d4-9b6f-f29678e99403,6f8b32b5-695b-4461-b589-23493ee7b862,Robinhood,2025-10-01,2021-10-01,23120000.0,53939702.5,29581065.59,24358636.91,EBITDA,8.9,42064172.24,6061693.95,83011373.23,29581065.59,112592438.82,Q update for Robinhood,0.4855,Unrealized
2ac497e1-3ba1-4cd9-a467-a5e08b09cfc7,64a4d8d7-d927-48d4-9b6f-f29678e99403,39a998c6-2eb2-43dd-b174-250132f68f47,Databricks,2025-10-01,2019-04-01,33200000.0,68512646.84,45650483.49,22862163.35,EBITDA,5.09,53407989.46,13462044.24,0.0,45650483.49,45650483.49,Q update for Databricks,0.0502,Unrealized
f34021b6-95bb-4db0-949f-9fa2d92c0c4e,64a4d8d7-d927-48d4-9b6f-f29678e99403,eee230ca-9025-4057-8cce-35849dd33877,Coda,2025-10-01,2022-07-01,41660000.0,110922840.62,82915832.31,28007008.31,EBITDA,10.29,42025713.18,10784390.93,0.0,82915832.31,82915832.31,Q update for Coda,0.2357,Unrealized
649a5e06-463a-4fab-aa3c-45fd983e0690,64a4d8d7-d927-48d4-9b6f-f29678e99403,c6b12ac2-1aca-4ca3-9448-c020328fcdee,Zoom,2025-10-01,2021-10-01,35510000.0,825156234.92,496914805.31,328241429.61,Revenue,8.86,93116689.62,27305776.37,0.0,496914805.31,496914805.31,Q update for Zoom,0.9341,Unrealized
5c7f52ed-8633-44e3-a31d-be894e502020,64a4d8d7-d927-48d4-9b6f-f29678e99403,78de575a-a59f-4128-9c6d-d9f883fd10b5,Shopify,2025-10-01,2017-10-01,13950000.0,185548222.41,105150808.25,80397414.16,EBITDA,9.11,69176530.92,20361276.29,0.0,105150808.25,105150808.25,Q update for Shopify,0.2872,Unrealized
45d3eedc-8996-47ac-ad65-235b513aaa27,e1d83598-5eb6-4808-a5e2-07b3ea36f34b,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2023-10-01,2023-10-01,48410000.0,6856769.71,4816639.7,2040130.01,EBITDA,6.78,4230000.0,1011206.65,0.0,4816639.7,4816639.7,Q update for GitHub,-1.0000,Unrealized
25767e9c-9f0d-41b4-a1ea-9a4ed5c1c0bc,e1d83598-5eb6-4808-a5e2-07b3ea36f34b,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2023-10-01,2023-10-01,17440000.0,15275697.59,8043639.14,7232058.45,EBITDA,10.19,9310000.0,1498883.3,0.0,8043639.14,8043639.14,Q update for Miro,-1.0000,Unrealized
8fe33373-b2dd-446f-a79c-96953bb16013,abab69d6-0d0d-4311-a04c-7c66fa7337ff,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2024-01-01,2023-10-01,48410000.0,9388639.81,5084773.15,4303866.66,EBITDA,8.26,4418146.52,1137131.47,0.0,5084773.15,5084773.15,Q update for GitHub,-0.9999,Unrealized
19a71b24-b6e8-4dc6-8107-50ab2cb0d51e,abab69d6-0d0d-4311-a04c-7c66fa7337ff,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2024-01-01,2023-10-01,17440000.0,21221775.63,18058816.47,3162959.17,EBITDA,9.07,9669771.24,2338952.69,0.0,18058816.47,18058816.47,Q update for Miro,0.1485,Unrealized
8298f79b-2c7a-4ebd-83d1-ddff5c281094,0b8de062-31e7-4f00-adf3-ee245f7d11d1,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2024-04-01,2023-10-01,51150000.0,5891189.37,3733870.17,2157319.2,EBITDA,7.12,4653898.13,827409.83,0.0,3733870.17,3733870.17,Q update for GitHub,-0.9946,Unrealized
1b246d60-0866-446e-93f8-601d0dd03ce5,0b8de062-31e7-4f00-adf3-ee245f7d11d1,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2024-04-01,2024-04-01,19250000.0,22585477.65,12695664.3,9889813.35,EBITDA,5.14,29770000.0,4393921.22,0.0,12695664.3,12695664.3,Q update for Asana,-1.0000,Unrealized
b321476c-aa8f-41f5-b2b7-f6522bd57b34,0b8de062-31e7-4f00-adf3-ee245f7d11d1,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2024-04-01,2023-10-01,15500000.0,14661419.74,9997230.08,4664189.66,EBITDA,7.95,5842590.1,1843261.79,0.0,9997230.08,9997230.08,Q update for Hugging Face,-0.5832,Unrealized
e2c656b7-3838-4409-a530-63fe782e57d9,0b8de062-31e7-4f00-adf3-ee245f7d11d1,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2024-04-01,2023-10-01,17440000.0,13109900.29,10899696.76,2210203.53,EBITDA,8.59,9566377.03,1526354.9,0.0,10899696.76,10899696.76,Q update for Miro,-0.6086,Unrealized
dc84d17a-ccdf-4437-9790-f5a3f9b5c00a,e32cae6b-7799-444f-8e80-c498c955d1c6,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2024-07-01,2023-10-01,51150000.0,9745990.98,7692859.56,2053131.42,EBITDA,8.41,5117651.14,1158217.49,0.0,7692859.56,7692859.56,Q update for GitHub,-0.9200,Unrealized
943eaee8-8b1e-4235-b80d-6b13477541d5,e32cae6b-7799-444f-8e80-c498c955d1c6,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2024-07-01,2024-04-01,19250000.0,49103412.48,39266583.03,9836829.45,EBITDA,4.81,29775259.78,10217852.05,0.0,39266583.03,39266583.03,Q update for Asana,5.0000,Unrealized
61860837-bba1-4c1c-96bf-cee85b57b483,e32cae6b-7799-444f-8e80-c498c955d1c6,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2024-07-01,2023-10-01,15500000.0,8741266.29,5999203.03,2742063.26,EBITDA,8.97,5331333.44,974907.92,0.0,5999203.03,5999203.03,Q update for Hugging Face,-0.7179,Unrealized
77eea661-2d46-4700-a081-1e149b25df5d,e32cae6b-7799-444f-8e80-c498c955d1c6,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2024-07-01,2023-10-01,17440000.0,26009376.01,13241940.26,12767435.75,EBITDA,7.96,9512813.41,3268346.56,0.0,13241940.26,13241940.26,Q update for Miro,-0.3072,Unrealized
f2fd31cf-ecec-4174-baee-533fb1373e59,2865c180-f016-45e2-a529-5fe50d7885f8,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2024-10-01,2023-10-01,51150000.0,8858615.26,7187620.65,1670994.61,EBITDA,8.42,4644699.11,1052503.95,0.0,7187620.65,7187620.65,Q update for GitHub,-0.8589,Unrealized
aef0c530-1884-41ef-a822-9cb8a49d5e76,2865c180-f016-45e2-a529-5fe50d7885f8,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2024-10-01,2024-04-01,23640000.0,66253229.78,50006142.03,16247087.74,EBITDA,6.65,32033929.94,9959044.26,0.0,50006142.03,50006142.03,Q update for Asana,3.4609,Unrealized
f96747d0-feeb-415d-839a-915408e9be3a,2865c180-f016-45e2-a529-5fe50d7885f8,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2024-10-01,2023-10-01,19880000.0,5620975.21,4920761.5,700213.72,EBITDA,6.93,5592336.69,811316.45,0.0,4920761.5,4920761.5,Q update for Hugging Face,-0.7518,Unrealized
5a404d6b-f49a-45d4-96bb-1124eb293c69,2865c180-f016-45e2-a529-5fe50d7885f8,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2024-10-01,2023-10-01,17440000.0,31105598.3,19570072.48,11535525.82,EBITDA,9.29,9825160.37,3346565.37,0.0,19570072.48,19570072.48,Q update for Miro,0.1219,Unrealized
e560ed59-4d72-4096-a1ee-72144c6c1e5d,2fcdaa5a-773c-40f3-a358-c449c037753f,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2025-01-01,2023-10-01,51150000.0,3354671.3,2086908.38,1267762.92,EBITDA,7.14,4652313.5,469695.77,0.0,2086908.38,2086908.38,Q update for GitHub,-0.9220,Unrealized
b93909a4-4fe0-41bf-9d0d-4f4528eb414b,2fcdaa5a-773c-40f3-a358-c449c037753f,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2025-01-01,2024-04-01,23640000.0,20801979.02,13436945.63,7365033.39,EBITDA,6.12,30617233.76,3400657.43,0.0,13436945.63,13436945.63,Q update for Asana,-0.5278,Unrealized
a365d46c-4685-4dc6-97da-079ecd63e91c,2fcdaa5a-773c-40f3-a358-c449c037753f,1d618657-282c-4773-8100-a6bf0c5b039d,ServiceNow,2025-01-01,2025-01-01,37590000.0,66519235.02,56693871.42,9825363.6,Revenue,5.87,11330000.0,3905060.09,0.0,56693871.42,56693871.42,Q update for ServiceNow,5.0000,Unrealized
3d64c956-9786-4d3d-ad58-a0dac0aacdd2,2fcdaa5a-773c-40f3-a358-c449c037753f,a9f9bc87-eea0-4ad3-9ea7-5654619ee309,Hugging Face,2025-01-01,2023-10-01,19880000.0,7000756.63,3743040.53,3257716.1,EBITDA,9.07,6352463.1,771858.47,0.0,3743040.53,3743040.53,Q update for Hugging Face,-0.7360,Unrealized
ae65f6b3-dd33-4388-b25e-830eecd3de19,2fcdaa5a-773c-40f3-a358-c449c037753f,aaddf0f2-a69e-4e0a-b67e-563a36fa5228,Miro,2025-01-01,2023-10-01,17440000.0,26200856.2,21145911.26,5054944.94,EBITDA,9.64,12858265.86,2717505.13,0.0,21145911.26,21145911.26,Q update for Miro,0.1661,Unrealized
5be5b674-5376-4cb8-9107-79dc8ac2e661,4a3c8ea4-fb2b-41f5-9f11-cf81c5f91e8e,0f26ef3b-88e4-4d22-a919-c6265300fe8a,GitHub,2025-04-01,2023-10-01,53830000.0,4067955.38,3624855.48,443099.9,EBITDA,8.83,4428336.39,460884.92,0.0,3624855.48,3624855.48,Q update for GitHub,-0.8344,Unrealized
a311e511-f993-4cc4-8f79-675c45f9e7fc,4a3c8ea4-fb2b-41f5-9f11-cf81c5f91e8e,fa4cd4e1-9104-4cc4-b494-d1e1d8a6f25e,Asana,2025-04-01,2024-04-01,23640000.0,24915089.13,21445540.59,3469548.54,EBITDA,6.52,34086166.29,3819409.77,0.0,21445540.59,21445540.59,Q update for Asana,-0.0929,Unrealized
1aa7636d-0998-4b6e-967a-19c4af4f9ba6,4a3c8ea4-fb2b-41f5-9f11-cf81c5f91e8e,1d618657-282c-4773-8100-a6bf0c5b039d,ServiceNow,2025-04-01,2025-01-01,37590000.0,59879424.68,32832148.19,27047276.49,Revenue,5.02,11927630.67,3870631.88,0.0,32832148.19,32832148.19,Q update for ServiceNow,-0.4226,Unrealized
